transcription,recording_id,audio,model_transcription
<OT> thank you bye bye </OT> ,051_0409,"{'array': array([-0.00191689, -0.00265257, -0.00324859, ..., -0.001409  ,
       -0.01228355,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_07/sm2_07_235.wav', 'sampling_rate': 16000}",THANK YOU BYE BYE
tag transwede one one one zero one identified ,051_0410,"{'array': array([-0.01339909, -0.01156451, -0.00495996, ..., -0.00386938,
       -0.00181685,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_001.wav', 'sampling_rate': 16000}",DOCTORON'S READ ONE ONE ONE 'SIO ONE IDENTIFIED
transwede one zero one what is your mach number ,051_0411,"{'array': array([-0.00081412, -0.00416614, -0.00550938, ..., -0.0029646 ,
       -0.01111114,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_002.wav', 'sampling_rate': 16000}",TIMES TO READ ONES AILL ONDR WHAT IS THER MA NUMBER
roger ,051_0412,"{'array': array([-0.01136793, -0.00181762, -0.00189185, ..., -0.00876287,
       -0.00433414,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_003.wav', 'sampling_rate': 16000}",ADRA
sabena four eight one proceed direct to dinkelsbuhl delta kilo bravo ,051_0413,"{'array': array([-0.01675584, -0.00227434, -0.00468793, ...,  0.00307745,
        0.00111335, -0.00568784], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_004.wav', 'sampling_rate': 16000}",ZABENA FOID ONE POCED DIRECT TO DINKAS BU DERT AKILO BRAVO
tag lufthansa eight two six eight identified i'll call you back shortly for higher ,051_0414,"{'array': array([-0.00804114, -0.0058288 , -0.00823354, ..., -0.0089134 ,
       -0.00234896,  0.00271841], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_005.wav', 'sampling_rate': 16000}",TAGLOFT NUMBER EIGHT TO SIX EIGHT IDENTIFIED DO CALL YOU BACK SHROT O FIRE
lufthansa eight two six eight climb flight level two nine zero ,051_0415,"{'array': array([-0.00806382, -0.01074999, -0.0084281 , ..., -0.00862553,
       -0.00449198,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_006.wav', 'sampling_rate': 16000}",LIT ONTHE EIGHT TWO SIX EIGHT CLIME FLOT LEVE A TWO NINE OUR ZERO
tag swissair nine three five two identified ,051_0416,"{'array': array([-3.6305804e-03, -6.2453714e-03, -6.0895286e-03, ...,
       -6.5935012e-03, -7.0939983e-05, -9.8340502e-03], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_007.wav', 'sampling_rate': 16000}",TAX WAS AN IN THRE FIVE TOO IDENTIFIED
lufthansa eight two six eight proceed direct to trasadingen ,051_0417,"{'array': array([-0.00509094, -0.01290787, -0.00547927, ..., -0.00105251,
        0.00096466, -0.00722408], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_008.wav', 'sampling_rate': 16000}",OFF TIMES A EIGHT TWO SIX EIGHT PERCET DIRECT TO TOSETING AN
tag sabena eight three eight identified ,051_0418,"{'array': array([-0.00667806, -0.01152788, -0.00321181, ..., -0.00054384,
        0.0006716 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_009.wav', 'sampling_rate': 16000}",TALKS O BEN I EIGH THREE EIGHT IDENTIFIED
roger ,051_0419,"{'array': array([-0.00801067, -0.00549858, -0.00101947, ...,  0.00358756,
       -0.00311372,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_010.wav', 'sampling_rate': 16000}",QUADRA
lufthansa eight two six eight climb with one thousand five hundred feet per minute or more ,051_0420,"{'array': array([-0.00713435, -0.00723118, -0.00480699, ..., -0.00045029,
       -0.00145798,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_011.wav', 'sampling_rate': 16000}",LOFT HUND EIGH TWO SIX EIGHT COLAMBUS ONE THOUSAND FIVE HUNDRED FEET PER MINUTE AMO
tag fox oscar kilo sierra india identified call you back shortly ,051_0421,"{'array': array([ 0.00509937, -0.01362593, -0.01563054, ..., -0.00224234,
       -0.00321008,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_012.wav', 'sampling_rate': 16000}",TAK FOLKS OSCA KILO SIA INA IDENTIFY IT CALL YOU BACK SHORTLY
tag swissair six five two zero identified proceed direct to frankfurt ,051_0422,"{'array': array([-0.00985324, -0.0152754 , -0.00741299, ..., -0.00280423,
       -0.00072137, -0.0012976 ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_013.wav', 'sampling_rate': 16000}",TAX WAS AT SIX FIVE TWO ZERO IDENTIFIED PUS E DIRECTO FANGFOOT
india tango alfa sierra alfa guten tag identified confirm your requested flight level ,051_0423,"{'array': array([-0.00425415, -0.00443786, -0.00535352, ..., -0.0011965 ,
       -0.00015751,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_014.wav', 'sampling_rate': 16000}",AND YET I'  IF I SEE O IF I WOULDN TAG IDENTIFIED CONFIRMI REQUESTED FLOED OVER
i'll call you back shortly for higher ,051_0424,"{'array': array([-0.00536239, -0.0161977 , -0.01327981, ...,  0.00015601,
       -0.00109738,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_015.wav', 'sampling_rate': 16000}",I CALLED IT BACK SHORTLY FOR HIO
speedbird one five six contact rhein one two seven three seven tschuss ,051_0425,"{'array': array([-0.00352252, -0.0173972 , -0.01013416, ..., -0.00292027,
        0.00072352,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_016.wav', 'sampling_rate': 16000}",SPEED BUT ONE FIVE SIX CONTACT ION ONE TO SEVEN THREE SEVEN TRUS
sabena four eight one contact rhein one three two four tschuss ,051_0426,"{'array': array([-0.00673034, -0.00871831, -0.00415291, ...,  0.00204328,
        0.00282261,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_017.wav', 'sampling_rate': 16000}",THEY'E BEING A FORD ONE CONTECT LION ONE TAY TWO FORTRESS
fox oscar kilo sierra india climb to flight level two seven zero ,051_0427,"{'array': array([-0.00214391, -0.00135053,  0.00069221, ...,  0.00722074,
       -0.00025413,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_018.wav', 'sampling_rate': 16000}",FOX OSKAKILO SIEA INDEA CLAMB TO FLORDVER TWO SEVEN ZERO
india sierra alfa climb to flight level three two zero ,051_0428,"{'array': array([-0.00831234, -0.00698532, -0.01388922, ...,  0.0009811 ,
        0.00111014, -0.01005286], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_019.wav', 'sampling_rate': 16000}",IN NE S I FACT I'M TO FLO LIVER A TEE TWO ZERO
swissair nine three five two climb to flight level three four zero ,051_0429,"{'array': array([-0.00065335, -0.00027198, -0.00976183, ...,  0.00111247,
        0.00101872, -0.00524943], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_020.wav', 'sampling_rate': 16000}",SPA  NINE O THREE FIVE TWO CLUMP TO FLO OVER THREE FOUR ZERO
lufthansa eight two six eight expect further climb in about one and a half minute ,051_0430,"{'array': array([-0.00287059, -0.00467132, -0.0060064 , ...,  0.00068353,
        0.00303444, -0.00470855], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_021.wav', 'sampling_rate': 16000}",LOST TIN THE EIGHT TO SIX EIGHT EXPECT FURTHER CLIMB IN ABOUT ONE AND A HALF MINUTE
tag hapag lloyd six five three identified climb to flight level two seven zero ,051_0431,"{'array': array([-0.01169828, -0.00983245, -0.00324173, ..., -0.00249505,
        0.00392182, -0.00744928], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_022.wav', 'sampling_rate': 16000}",TA OP AGLOWAT SIX FIVE THREE IDENTIFIED CLAMP TO FILOT UMVER TWO SEVEN ZERO
lufthansa eight two six eight climb flight level three one zero now ,051_0432,"{'array': array([-0.00337241, -0.0069556 , -0.00281287, ..., -0.00058049,
       -0.00955936,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_023.wav', 'sampling_rate': 16000}",LO TONS AE EIGHT TWO SIX EIGHT CLIMB FLAT LEVER TREE VON ZERO NOW
swissair nine three five two contact rhein one two seven three seven tschuss ,051_0433,"{'array': array([-0.00419405, -0.00835021, -0.00709146, ...,  0.00162233,
       -0.00080499,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_024.wav', 'sampling_rate': 16000}",IS WAS THAT NE ON THREE FIVE TWO CONDECTIN ONE TO SEVEN THREE SEVEN TRUS
@foxy expect further climb after passing karlsruhe and coming clear of crossing traffic one thousand feet higher left to right ah ~b ~a one forty six correction ah fokker twenty eight ,051_0434,"{'array': array([-3.3919895e-03, -4.8655514e-03, -4.7079232e-03, ...,
        3.3446766e-05,  1.3237440e-03, -4.0721069e-03], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_025.wav', 'sampling_rate': 16000}",FOXY EXPECT FURTHER CLIMB AFTER PASSING CARSLOBA AND COMING CLEAR OF CROSSING TRAFFIC ONE THOUSAND FEET HIGH LEFT TO RIGHT UH B A ONE FORTY SIX CORLECTION OF FOKA TWENTY EIGHT
hapag lloyd six five three climb flight level two nine zero ,051_0435,"{'array': array([-0.00540469, -0.00498135, -0.00361297, ..., -0.01098744,
        0.00085885, -0.00161513], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_026.wav', 'sampling_rate': 16000}",HUPOCKLO AT SIX FIVE THREE CLAM FLOD LEVE AT TWO NINEA ZERO
sabena eight three eight contact rhein frequency one two seven three seven tschuss ,051_0436,"{'array': array([-0.00676435, -0.00703237,  0.00204673, ..., -0.00254979,
       -0.00982886,  0.0007723 ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_027.wav', 'sampling_rate': 16000}",I THAUL BE NINE EIGHT THREE EIGHT CONDUCT IN FREQUENCY ONE TWO SEVEN THREE SEVEN TRUS
foxtrot sierra india climb now flight level two nine zero expect higher later on with zurich ,051_0437,"{'array': array([-0.00383625, -0.01144103, -0.00203318, ..., -0.00013218,
        0.00219498, -0.00755154], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_028.wav', 'sampling_rate': 16000}",FOLK OUTH CL ANA CLAMNA FLOOD LIVE AT TWO NINE A ZERO EXPECT HIGI LET ON WAS JEERISH
tag malaysian two identified ,051_0438,"{'array': array([-0.01128387, -0.01607176,  0.00118502, ..., -0.00118823,
       -0.00073874,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_029.wav', 'sampling_rate': 16000}",TALK MAISION TO IDENTIFY IT
tag aero lloyd five two eight identified ,051_0439,"{'array': array([-1.8355612e-03, -1.2434657e-04,  3.5307236e-04, ...,
        5.8425451e-04, -5.6020734e-05,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_030.wav', 'sampling_rate': 16000}",TALKING OUT ABOUT FIVE TWO EIGHT IDENTIFIED
tag constellation two two five one identified ,051_0440,"{'array': array([-0.00135442, -0.00564388, -0.00612916, ..., -0.00147462,
       -0.00458191, -0.00065503], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_031.wav', 'sampling_rate': 16000}",TAK CONSTULATION TWO TO FIVE FOUR AND I DENTIFY IT
tag leisure six zero two four identified ,051_0441,"{'array': array([-0.002208  , -0.0047368 , -0.00736939, ...,  0.00010672,
        0.00070026,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_032.wav', 'sampling_rate': 16000}",TOUH LETTER SIX ZERO TWO FOUR IDENTIFY IT
hapag six five three climb now flight level three one zero ,051_0442,"{'array': array([-0.0108137 , -0.00283525, -0.00404747, ..., -0.00242604,
        0.0033552 , -0.00174406], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_033.wav', 'sampling_rate': 16000}",UP LIKE SIX FIVE THREE CLIMBING OFF  OT LEVE THREE ONE ZERO
and expect further climb in one minute when coming clear of opposite traffic ,051_0443,"{'array': array([-0.00302279, -0.00955255, -0.01198196, ..., -0.00325191,
        0.00118666, -0.00656239], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_034.wav', 'sampling_rate': 16000}",AND EXPECT PUB TO CLIMBI IN ONE MINUTE MEN COME IN CLEAR OF UP IS A TERRIFIC
lufthansa eight two six eight contact zurich one three four six tschuss ,051_0444,"{'array': array([-1.1271295e-02, -2.1865268e-03, -1.6966984e-02, ...,
       -9.6335993e-05,  7.4097549e-04, -2.9212947e-04], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_035.wav', 'sampling_rate': 16000}",LOF TONS A EIGHT TWO SIX EIGHT CONTACT SISH MONTHLY FOUR SIX TRUS
foxtrot sierra india zurich one three four six tschuss ,051_0445,"{'array': array([-5.2695596e-03, -1.0516525e-02, -1.0523581e-02, ...,
        2.9890327e-05,  2.7288403e-04,  7.8007026e-04], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_036.wav', 'sampling_rate': 16000}",FOX LOTS EO INDIASLISH MONTHLY FOUR SIX TRUS
and transwede one zero one zurich one three three four tschuss ,051_0446,"{'array': array([-0.00818196, -0.01016041, -0.00351065, ..., -0.00206702,
        0.00140706, -0.00059707], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_037.wav', 'sampling_rate': 16000}",AND TANSPEED ONE ZERO ONE SUISH MONTHLITLY FORTRESS
india sierra alfa contact rhein one two seven three seven tschuss ,051_0447,"{'array': array([-0.00491621, -0.00779333, -0.00323614, ...,  0.00326338,
        0.00239268,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_038.wav', 'sampling_rate': 16000}",IN TEAH SEA FA CONTACT LINE ONE TO SEVEN THREE SEVEN TRIP
hapag lloyd six five three you're cleared the traffic climb now flight level three five zero ,051_0448,"{'array': array([-0.00310711, -0.0067046 , -0.00659171, ..., -0.00014243,
        0.00074984,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_039.wav', 'sampling_rate': 16000}",O GLOATS SIX FIVE THREE YEAR CLEAR OF THAT TRAFFIC AND I'M NOW FLIGHT LIVE AT THREE FIVE CERO
tag olympic one four four identified ,051_0449,"{'array': array([-0.00607755, -0.00882066, -0.00626254, ..., -0.00012219,
       -0.00028147,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_040.wav', 'sampling_rate': 16000}",TAK OLYMPIC ONE FOUR FOUR IDENTIFIED
tag sobelair two five five seven identified ,051_0450,"{'array': array([-0.00634632, -0.01545737, -0.01566539, ..., -0.00106254,
       -0.00113501,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_041.wav', 'sampling_rate': 16000}",TOXSOBERLET TWO FIVE FIVE SEVEN IDENTIFIED
hapag lloyd six five three climb with one thousand five hundred feet per minute or more ,051_0451,"{'array': array([-0.00711278, -0.00748633,  0.00287083, ..., -0.0006237 ,
        0.00032802, -0.00222505], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_042.wav', 'sampling_rate': 16000}",HOBAGLOWT SIX FIVE TREE CLAMB WAS ONE THOUSAND FIVE HUNDRED FEET PER MINUTE ALMO
malaysian two contact rhein one two seven three seven tschuss ,051_0452,"{'array': array([-0.0021145 , -0.01725971, -0.0107272 , ..., -0.00222512,
       -0.00178898,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_043.wav', 'sampling_rate': 16000}",MILASIAN TWO CONDETINE ONE TWO SEVEN THREE SEVEN TRIS
tag transwede one zero seven identified ,051_0453,"{'array': array([-0.00511505, -0.0108705 , -0.01076215, ..., -0.0001579 ,
        0.00023016,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_044.wav', 'sampling_rate': 16000}",TALK TO HONSREED ONE ZOO SEVEN IDENTIFIED
hapag lloyd six five three rate of climb on convenience ,051_0454,"{'array': array([-0.00199024, -0.00334185, -0.00335331, ..., -0.00129235,
       -0.00075672,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_045.wav', 'sampling_rate': 16000}",AOT SIX FIVE TREES IGHT OFF CLIMB ON CONVENIENCE
~k ~l ~m three hundred kilo guten tag identified ,051_0455,"{'array': array([-0.00551302, -0.00788003, -0.00632512, ...,  0.00370622,
       -0.00898097, -0.00441943], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_046.wav', 'sampling_rate': 16000}",CALL EM TREE HUNDRD KILOG AND TOG IDENTIFIED
onur air nine eight nine guten tag and georgia air zero three seven both identified ,051_0456,"{'array': array([-0.0014663 , -0.00863908, -0.00591486, ...,  0.00079658,
        0.00089075, -0.00165889], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_047.wav', 'sampling_rate': 16000}",ONO A NINE EIGHT NINE GOTIN TAK AND ROGAR AZELO TO SEVEN BOTH IDENTIFIED
[EMPTY] ,051_0457,"{'array': array([-0.00880641, -0.02355751, -0.01383519, ...,  0.00035141,
       -0.00011173,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_048.wav', 'sampling_rate': 16000}",
tag alitalia one one seven identified ,051_0458,"{'array': array([-0.00824467, -0.009526  , -0.01291061, ..., -0.00021828,
        0.00270173,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_049.wav', 'sampling_rate': 16000}",DOGERLY THO  ON ONE SEVEN IDENTIFIED
leisure six zero two four contact rhein one two seven three seven tschuss ,051_0459,"{'array': array([-0.00402315, -0.00546769, -0.00459214, ...,  0.00100146,
        0.00022433,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_050.wav', 'sampling_rate': 16000}",LESR A SIX ZERLO TWO FAL CONTACT INE ONE TO SEVEN THREE SEVEN TROS
hapag lloyd six five three zurich one three three four tschuss ,051_0460,"{'array': array([-0.01018236, -0.01778081, -0.00644304, ..., -0.00028294,
       -0.00043324,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_051.wav', 'sampling_rate': 16000}",HOBO GLOAT SIX FIVE THREE SULISH MONTHLY THREE FORTRESS
three three four ,051_0461,"{'array': array([-0.00544554, -0.01204675, -0.00592622, ..., -0.00392939,
       -0.00016896, -0.00059426], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_052.wav', 'sampling_rate': 16000}",THREE THREE FOR
swissair six five two zero contact rhein frequency one two seven three seven tschuss ,051_0462,"{'array': array([ 0.00275581, -0.00159122, -0.00400797, ..., -0.00051023,
       -0.0005389 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_053.wav', 'sampling_rate': 16000}",S IS THAT SIX FIVE TWO ZERO CONTACTIN FREQUENCY ONE TWO SEVEN THREE SEVEN TRIS
constellation two two five one contact rhein one two correction one three two decimal four tschuss ,051_0463,"{'array': array([-0.00561013, -0.00989601, -0.01089331, ..., -0.00482939,
       -0.00319955,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_054.wav', 'sampling_rate': 16000}",CONSTALLATION TWO TWO FIVE ONE CONTACT ION ONE TWO COLLECTION ONE THREE TWO DESIMILAR FORTRIS
georgia zero three seven contact rhein one two seven three seven tschuss ,051_0464,"{'array': array([-0.00310269, -0.00763232, -0.00756633, ..., -0.00205625,
       -0.00056641, -0.00378214], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_055.wav', 'sampling_rate': 16000}",GRAGIA ZEROW THREE SEVEN CONDECIN ONE TO SEVEN THREE SEVENTR
tag jet set eight one seven identified ,051_0465,"{'array': array([-0.0084088 , -0.00604611,  0.00108296, ...,  0.00055261,
        0.00123239, -0.00331196], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_056.wav', 'sampling_rate': 16000}",DOCTOR THAT SAID EIGHT ONE SEVEN IDENTIFIED
onur air nine eight nine contact rhein one two seven three seven tschuss ,051_0466,"{'array': array([-0.00657785, -0.00706331, -0.01634116, ..., -0.00113115,
        0.0015908 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_057.wav', 'sampling_rate': 16000}",OH NOA NINE IT NINE OT CONTO TACT  LINE ONE TO SEVEN THREE SEVEN TRUS
aero lloyd five two eight contact zurich one three three four tschuss ,051_0467,"{'array': array([-3.2239284e-03, -2.5160410e-03, -2.5321753e-04, ...,
        1.0428457e-03,  7.5713251e-05,  5.1514526e-05], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_04/sm4_04_058.wav', 'sampling_rate': 16000}",ALOD FIVE TO EIGHT CONTECT SUISH MANTRE TREE FORTRISS
