transcription,recording_id,audio,model_transcription
saudia one five five contact paris on one three three decimal eight two good bye ,081_0097,"{'array': array([-0.0096208 , -0.01660456, -0.00562897, ..., -0.00152131,
       -0.00250619, -0.00275133], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_097.wav', 'sampling_rate': 16000}",SO YA ONE FIVE FIVE CONTACT BARI SON ON THREE TR DISIMILATE TOO GOOD BYE
sabena nine seven zero contact reims on one three four decimal four good bye ,081_0098,"{'array': array([-0.00623526, -0.00732769, -0.00922419, ...,  0.1886757 ,
        0.11785218,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_098.wav', 'sampling_rate': 16000}",SO I BEEN O NINE SEVEN ZERO CONTACHAS ON ONE THREE FOUR DISIMILA FAL GOOD BYE
alitalia two three four contact reims on one three two two seven good bye ,081_0099,"{'array': array([-9.8327000e-05, -1.2122017e-02, -1.0013706e-02, ...,
        4.9095950e-04,  1.1588049e-03, -1.1174644e-02], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_099.wav', 'sampling_rate': 16000}",I DI TELL YOU I TWO THREE FOUR CONTACTHUS SON ONE THREE TWO TWO SEVEN GOOD BYE
swissair six seven five two turn left to kamas direct ,081_0100,"{'array': array([-0.00840383, -0.00683123,  0.00219922, ...,  0.00090474,
        0.00319641, -0.00680327], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_100.wav', 'sampling_rate': 16000}",SOE SAY SIX SEVEN FIVE TWOT AND LEFT TO CAMAS TYACT
<FL> </FL> ,081_0101,"{'array': array([-0.00539645, -0.01886434, -0.02021918, ...,  0.00184662,
       -0.01005739,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_101.wav', 'sampling_rate': 16000}",FOLKS START FOLKS TOT TEY MAD THE SONDAY WHEN YOU VOT O SONDIS
lufthansa five five five zero bonjour maintain two nine zero st prex passeiry ,081_0102,"{'array': array([-0.00109398, -0.02043978, -0.01446475, ...,  0.00066781,
        0.00069892, -0.00064158], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_102.wav', 'sampling_rate': 16000}",TONS UH FIVE FIVE UH FIVE ZEO MON JUO MAINTE TWO NINE ZEO SA PA PASEI
europa three six one bonjour maintain flight level three four zero kines st prex willisau ,081_0103,"{'array': array([-9.5610563e-03, -1.0774221e-02,  1.4013421e-03, ...,
       -1.2811514e-03,  1.4543818e-05,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_103.wav', 'sampling_rate': 16000}",O BY THREE SIX ONE BOSU MAINTAIN FAT THEY E TREE FA EOKI NES SOM PREVIDESAT
foxtrot foxtrot lima contact milano on one two five decimal eight five good bye ,081_0104,"{'array': array([-0.00221001, -0.01239781, -0.01294147, ..., -0.00129984,
       -0.00200602,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_104.wav', 'sampling_rate': 16000}",O SO OK TOTLI MACO TAKO ME NONOAN ONE TWO FIVE DISSIMILATE FIVE GOOD BYE
cross air two six nine zero own navigation direct to la tour du pin ,081_0105,"{'array': array([-0.01675364, -0.00846988,  0.00408551, ..., -0.01044079,
        0.00208559,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_105.wav', 'sampling_rate': 16000}",COS SA TWO SIX NINE ZERO ON NAVIGATION DIREC TO A TODYPON
viva nine zero eight one contact ah zurich one three four decimal six good bye ,081_0106,"{'array': array([-0.00481368, -0.0038472 , -0.00570613, ..., -0.00016457,
        0.0254373 ,  0.00345196], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_106.wav', 'sampling_rate': 16000}",VE'VE U NINE ZERO EIGHT ONE CONTAK UH ZERI ONTRE FALL DHIS M MON SIX GOOD BYE
air berlin five zero eight one contact radar one two eight one five good bye ,081_0107,"{'array': array([-0.0019784 , -0.01368359, -0.00889361, ..., -0.0046558 ,
       -0.01025703,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_107.wav', 'sampling_rate': 16000}",YEAH BETTING FIVE ZEO EIGHT ONE CONTA TIDO ON THWE ONTY FIVE GOOD BYE
france six seven three bonjour squawk five seven four four ,081_0108,"{'array': array([-0.00660913, -0.00682349, -0.01315963, ...,  0.00250541,
       -0.00489858, -0.01000023], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_108.wav', 'sampling_rate': 16000}",FO SIX SEVEN THREE MOZUL SCOK FIVE SEVEN FA FALL
alitalia two six two squawk five seven three six ,081_0109,"{'array': array([-0.00063391, -0.00648998, -0.00461827, ..., -0.00766387,
       -0.00192702,  0.00172271], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_109.wav', 'sampling_rate': 16000}",I TELL YOU A TWO SIX TWO SCOK FIVE SEVEN THREE SIX
bonjour french line three five six one cleared direct torino flight level three one zero ,081_0110,"{'array': array([-0.00153131,  0.00238557, -0.01451294, ..., -0.00227406,
       -0.00049792,  0.00049816], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_110.wav', 'sampling_rate': 16000}",AS REA FRENCH LINE THY FIVE SIX ONE CLEARD THE DIE DO YEU KNOW IF LIT LIVE IN THREE ONES A ON
ascot nine three one nine contact reims on one three two decimal two seven good bye ,081_0111,"{'array': array([-0.0091881 , -0.00986059, -0.01383203, ...,  0.0258175 ,
        0.01734755,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_111.wav', 'sampling_rate': 16000}",I SCOT NINE THREE ONE NINE CONTACT HOUSE ON ONE THREE TWO DISSIMI TWO SEVEN GOOD BYE
europa three eight one own navigation direct to willisau ,081_0112,"{'array': array([-0.00778805, -0.02069074, -0.00550971, ..., -0.00475201,
       -0.00944307,  0.0051941 ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_112.wav', 'sampling_rate': 16000}",OH ABOUT TWEE EIGHT ONE OR NAVIGATION DIEC TO VILIZO
and europa three eight one descend to flight level two eight zero ,081_0113,"{'array': array([-0.0019662 , -0.0017281 , -0.01408459, ..., -0.00064891,
       -0.00054266,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_113.wav', 'sampling_rate': 16000}",I KNOW UBOUT THREE EIGHTS ONE DECENT TOOK LIK LEVEL TWO AZE
alitalia two six two identified climb to flight level three two zero via aosta st prex rolampont ,081_0114,"{'array': array([-0.00378543, -0.01763922, -0.00756456, ...,  0.00201595,
       -0.01062188,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_114.wav', 'sampling_rate': 16000}",I TEL YOA TWO SIX TWO AT ENHTY FIVE  CLAIM TO FRIT LIVE TE TWO ZERO BY YA OUSTA SA PREHODOMPO
france six seven three identified cleared st prex dijon flight level three four zero ,081_0115,"{'array': array([-0.01262595, -0.00452775, -0.00841339, ...,  0.00102792,
       -0.00396432, -0.00840142], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_115.wav', 'sampling_rate': 16000}",FALL SIX SEVEN THREE IDENTIFIED KILED SAM PREDISON FLIKE THEVE TRE FALLS ILL
<FL> </FL> ,081_0116,"{'array': array([-0.00326814, -0.00640497, -0.0062131 , ..., -0.00058905,
        0.00024694, -0.00169754], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_116.wav', 'sampling_rate': 16000}",ATE U CHEA KILO MONSUO OTOIA CAMA SONSE DIRI DISON A MONTI NIVOTUASON
fox tango lima bonjour i'll call you back for further descent ,081_0117,"{'array': array([-0.00631278, -0.00376236, -0.01144174, ...,  0.00054321,
       -0.0017424 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_117.wav', 'sampling_rate': 16000}",STONGOLI MA MOST  I CO BE BAK FOR FINITY CENTS
europa three eight one contact zurich on one two five decimal eight five good bye ,081_0118,"{'array': array([-0.00343425, -0.01158242,  0.00440252, ..., -0.00142081,
       -0.00070152,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_118.wav', 'sampling_rate': 16000}",O UH THREE EIGHTS ONE CONTEARIC AN ONE TWO FIVE DISEMIN IGHT FIVE GOOD BYE
aero lloyd five six zero contact marseille one two five eight five good bye ,081_0119,"{'array': array([-0.00948776, -0.0049992 , -0.01594212, ..., -0.00028215,
        0.00191381,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_119.wav', 'sampling_rate': 16000}",I ORDERD FIVE SIX TE O CONTECT MASE ONE TWO FIVE EIGHT FIVE GOOD BYE
hapag lloyd one seven one turn left to bilsa ,081_0120,"{'array': array([-5.5167051e-03, -2.2108836e-02, -1.1896029e-02, ...,
        1.1658416e-03,  7.1116124e-06,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_120.wav', 'sampling_rate': 16000}",BOGULARD ONE SEVEN ONE TON LEFT TWO BISA
hapag lloyd six five three continue present heading to permit climb ,081_0121,"{'array': array([-0.01298272, -0.01528729, -0.00043356, ..., -0.00164241,
        0.00441956, -0.00411134], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_121.wav', 'sampling_rate': 16000}",BAGLOD SIX FIVE THREE CONTINU PRESENTEDING TO PEMIT CLIME
<FL> </FL> ,081_0122,"{'array': array([-0.00077027,  0.00332019, -0.00988447, ..., -0.00946434,
        0.00341567,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_122.wav', 'sampling_rate': 16000}",A FATONDUSA SANTION THES SOME OF THE ON EVODUSO
<FL> </FL> ,081_0123,"{'array': array([-0.00416642, -0.02053815, -0.01589878, ...,  0.00195995,
       -0.00519581,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_123.wav', 'sampling_rate': 16000}",TON DUSA SONTIAA CONTEXT MARCE SOME ON SIN GET THOISIN GO BI
lufthansa triple five zero descend to flight level one zero zero ,081_0124,"{'array': array([-0.0015192 , -0.00761284, -0.01123467, ...,  0.0015313 ,
       -0.00852242,  0.00203277], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_124.wav', 'sampling_rate': 16000}",LOFTON A TOIT FIVE Y O THEY SEND TWO FLECTIVI ONES THE  TE OL
triple five zero contact marseille one two five eight five good bye ,081_0125,"{'array': array([-0.00322261, -0.00751013, -0.00475213, ...,  0.00787649,
       -0.00990063,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_125.wav', 'sampling_rate': 16000}",TWO BOT FIVE UH ZERO CONTACT MARSE ONE TWO FIVE EIGHTS FIVE GOOD BYE
monarch two four four bonjour squawk five seven six six and climb to flight level three zero zero ,081_0126,"{'array': array([-0.00471318, -0.01296097, -0.00287013, ..., -0.0053668 ,
        0.00087779,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_126.wav', 'sampling_rate': 16000}",ANOC TWO FOUR FOUR MOSU SCOKE FIVE SEVEN SIX SIX AND CLAIMS POLITIVE TIZS EL
[EMPTY] ,081_0127,"{'array': array([-0.00764946,  0.00112199, -0.00134759, ..., -0.00837095,
       -0.01334783,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_127.wav', 'sampling_rate': 16000}",
@roystar six nine s= correction six four nine four contact reims on one three four decimal four good bye ,081_0128,"{'array': array([-0.00373702,  0.00100279, -0.00077631, ...,  0.00288317,
       -0.00082848,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_128.wav', 'sampling_rate': 16000}",WHTSTYE SIX NINE UHS ION SIX FOUR NINE E FO GONT TACTANSON ONE THREE FOUR THE SEMEN FALL GOOD BYE
hapag lloyd six five three climb to flight level three four zero ,081_0129,"{'array': array([ 0.00011911, -0.00848818, -0.00729931, ...,  0.00419137,
       -0.00396794,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_129.wav', 'sampling_rate': 16000}",UP BI LOD SIX FIVE T CLAMS TO FLICIBAL TOHE FALLS ILL
monarch two four four identified cleared aosta st prex rolampont flight level three zero zero ,081_0130,"{'array': array([-0.00201434, -0.01160948, -0.01152446, ..., -0.00089137,
       -0.00849179,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_130.wav', 'sampling_rate': 16000}",MANAK TWO FOUR FOUR AND TEN T FA THOS UH SAPEOLON PONFLI TE VI TRIZOSIL
bonjour [UNKNOWN] three [UNKNOWN] squawk five seven four six ,081_0131,"{'array': array([-0.01302352, -0.0088617 , -0.01274165, ..., -0.00784942,
       -0.00526945,  0.00041396], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_131.wav', 'sampling_rate': 16000}",WE SUPOSED TO BE T BOUT I TO BUT ISWA SCHOK FIVE SEVEN FOUR SIX
cross air two six nine zero contact marseille on one two five decimal eight five good bye ,081_0132,"{'array': array([-0.0048535 , -0.01748186, -0.01329413, ..., -0.00614651,
       -0.0061319 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_132.wav', 'sampling_rate': 16000}",O SAY O TWO SIX NINE ZEO CONTAX MARSE ON ONE TWO FIVE DESEMIN EIGHT FIVE GOOD BYE
hamburg air two five four six marseille one two five eight five good bye ,081_0133,"{'array': array([-0.00212256, -0.00724947, -0.00870676, ..., -0.01007575,
       -0.0025544 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_133.wav', 'sampling_rate': 16000}",IMBUG E TWO FIVE FOUR SIX AND I'LL SAY ONE TWO FIVE IHT FIVE GOOD BYE
hapag lloyd six five three own navigation direct to bilsa ,081_0134,"{'array': array([-0.00823573, -0.0046349 , -0.0094075 , ...,  0.00103487,
        0.00340459, -0.00465162], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_134.wav', 'sampling_rate': 16000}",UPARLOD SIX FIVE TWOON NAVIGATION DIIKETO BISA
foxtrot tango lima descend to flight level two seven zero ,081_0135,"{'array': array([-0.00191702, -0.00260924, -0.00412673, ..., -0.0087917 ,
       -0.00036624, -0.0068962 ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_135.wav', 'sampling_rate': 16000}",FOLKS TOUT TO DON GOLIMA DE SEN TOOK LIKE AVE TWO SEVEN ZEL
transwede one zero seven bonjour maintain flight level three three zero via st prex then direct bilsa ,081_0136,"{'array': array([-0.00602142, -0.01355858, -0.00187686, ...,  0.025264  ,
        0.02619198,  0.01807038], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_136.wav', 'sampling_rate': 16000}",PON SWEED ONE ZERO SEVEN BOSU MAINTAIN FRENCH OF I TRE TR ZEO WE YA SAMPRIDAN DIK BISA
~l ~t ~u seven seven five six bonjour maintain three one zero and ah stand by for climb ,081_0137,"{'array': array([-0.01883829, -0.01087365, -0.00494749, ..., -0.00353567,
        0.00212431,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_137.wav', 'sampling_rate': 16000}",A DOO SEVEN SEVEN FIVE SIXM'S ROMANTIN THREE ONE ZEO AND UH STUNBY FOK LIME
<FL> </FL> ,081_0138,"{'array': array([-0.0035204 , -0.00220624, -0.00172539, ..., -0.01184198,
        0.00404285, -0.00648239], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_138.wav', 'sampling_rate': 16000}",DA SA OSKAL MOSU OTOISA DIEC UH KINES SONSTET KAMASE WOTH VERDONA SAL
~l ~t ~u seven seven five six turn left heading two two zero ,081_0139,"{'array': array([-0.00363425, -0.01240889, -0.01365114, ...,  0.00334411,
       -0.00099898,  0.00188738], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_139.wav', 'sampling_rate': 16000}",A THE SEVEN SEVEN FIVE SIX DON LEFT AT ING TO TUZEL
foxtrot tango lima contact milano one two five eight five good bye ,081_0140,"{'array': array([-0.01189233, -0.00906691, -0.0111695 , ..., -0.00320115,
        0.00055201,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_140.wav', 'sampling_rate': 16000}",O SOTON GOLIMACO TACK T MEN I KNOW ONE TWO FIVE EIGHT FIVE GOOD BYE
sierra six seven five two contact marseille one two five eight five good bye ,081_0141,"{'array': array([-0.00568808, -0.00804207, -0.01450521, ..., -0.00926508,
        0.00513856,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_141.wav', 'sampling_rate': 16000}",S  SIX SEVEN FIVE TWO CON TAK MARCE ONE TWO FIVE EIGHT FIVE GOOD BYE
transwede one zero seven due to traffic continue present heading ,081_0142,"{'array': array([-0.00590584, -0.01157493, -0.00291147, ..., -0.00096459,
        0.00198043, -0.00195416], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_142.wav', 'sampling_rate': 16000}",TONSWEED ON ZEO SEVEN JUT TUFY CONTINUE YOUR PRESENT EADDING
hapag lloyd six five three climb to flight level three five zero ,081_0143,"{'array': array([-0.00898013, -0.00512957,  0.00100428, ..., -0.00202097,
        0.00028846, -0.00244783], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_143.wav', 'sampling_rate': 16000}",BUT LET SIX FIVE THREE CLIMES TOPLICT LIVE AN THREE FIVE ZEL
six five three contact marseille one two five eight five good bye ,081_0144,"{'array': array([ 1.84645422e-03, -1.10436175e-02, -1.27773928e-02, ...,
       -4.68128873e-03, -7.81784952e-03,  2.92376862e-05], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_144.wav', 'sampling_rate': 16000}",SIX FIVE THREE CONTAC AN I'LL SAY ONE TWO FIVE IGHTS FIVE GOOD BYE
~l ~t ~u seven seven five six turn left heading ah two one zero climb to flight level three five zero ,081_0145,"{'array': array([-0.00286334, -0.01151811, -0.00815631, ...,  0.00052653,
        0.00050587,  0.00098353], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_145.wav', 'sampling_rate': 16000}",A  SEVEN SEVEN FIVE SIX DON LEFT AING UH TWO ONE ZERO CLIMB TWO FLIGHT LEVEL THREE FIVE ZERO
[EMPTY] ,081_0146,"{'array': array([-0.00215547, -0.00956698, -0.0094343 , ..., -0.00036831,
       -0.00791691,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_146.wav', 'sampling_rate': 16000}",U UM
alitalia two six two contact reims on one three two decimal two seven good bye ,081_0147,"{'array': array([ 0.0006078 ,  0.00063532, -0.00287832, ..., -0.0006917 ,
       -0.00613892, -0.01654938], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_147.wav', 'sampling_rate': 16000}",I DI TELL YOU A TWO SIX TWO CONTACT HOUS ON ONE THREE TWO DHISSIMIL TWO SEVEN GOOD BYE
~l ~t ~u seven seven five six report radar heading to geneva one two eight decimal one five good bye ,081_0148,"{'array': array([-0.01008976, -0.01395479, -0.00744212, ...,  0.00276545,
       -0.00730175, -0.0083414 ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_148.wav', 'sampling_rate': 16000}",AT THE SEVEN SEVEN FIVE SIX WE BOLTH HAD ITING TGINI VAN WENT TO A DESIMIT ONE FIVE GOOD BYE
bonjour alitalia three one seven cleared passeiry torino flight level two nine zero ,081_0149,"{'array': array([-0.0065673 , -0.00606569,  0.0034494 , ...,  0.00064111,
       -0.01426418, -0.00057968], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_149.wav', 'sampling_rate': 16000}",AS RA  THE YOU A THREE ONE SEVEN CAU PASE HE THOUGHT HE KNOWF LIKE THEY WERE TWO NINE ZEO
bonjour sabena nine five nine cleared direct la tour du pin flight level three one zero ,081_0150,"{'array': array([-0.00737496, -0.01932983, -0.01018003, ..., -0.00079563,
       -0.00197638,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_150.wav', 'sampling_rate': 16000}",S OS SOBUT NIN NINETY FIVE NINE CLEAR THO BECAUSE I TOLD DUPA FLIT LIVE E THREE ONZO
transwede one zero seven own navigation direct to bilsa ,081_0151,"{'array': array([-5.9884647e-03, -4.7717309e-03, -5.7357335e-03, ...,
        5.3321122e-04,  2.1140962e-05, -3.4507315e-03], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_151.wav', 'sampling_rate': 16000}",PON THREE T ONE ZERO SEVEN OR NAVIGATION DIIKTOBISA
sunwing five two zero three bonjour cleared ah kines st prex willisau flight level three four zero ,081_0152,"{'array': array([-0.00771014, -0.00968089, -0.00782579, ..., -0.00797468,
        0.0027902 ,  0.00138651], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_152.wav', 'sampling_rate': 16000}",INTY FIVE TWO ZEO TWO MOROKLIA THE KINES SA PRE VIDISOV IT LIT TE FALLS ILL
<FL> </FL> ,081_0153,"{'array': array([-0.01238121, -0.01403491, -0.00965154, ...,  0.00029339,
        0.00044098,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/gm1/gm1_02/gm1_02_153.wav', 'sampling_rate': 16000}",THAT THEOMELE MYBON SU THO HE SAY YO TESOS WAP BE POPI ID ONF AN OTI
