transcription,recording_id,audio
germania five four zero own navigation to st prex ,081_0250,atcosim/WAVdata/zf1/zf1_01/zf1_01_071.wav
air inter three two zero papa hotel climb to flight level two nine zero ,081_0251,atcosim/WAVdata/zf1/zf1_01/zf1_01_072.wav
swissair six five five two good morning climb to flight level two eight zero ,081_0252,atcosim/WAVdata/zf1/zf1_01/zf1_01_073.wav
air inter three two zero papa hotel turn left direct hochwald ,081_0253,atcosim/WAVdata/zf1/zf1_01/zf1_01_074.wav
lufthansa triple five zero own navigation to st prex ,081_0254,atcosim/WAVdata/zf1/zf1_01/zf1_01_075.wav
condor one zero four good morning squawk seven five three one ,081_0255,atcosim/WAVdata/zf1/zf1_01/zf1_01_076.wav
air berlin five zero eight one contact geneva one three three one five good bye ,081_0256,atcosim/WAVdata/zf1/zf1_01/zf1_01_077.wav
lufthansa triple five zero descend to flight level two seven zero contact milan one three four five two good bye ,081_0257,atcosim/WAVdata/zf1/zf1_01/zf1_01_078.wav
sabena seven eight one six ah rhein one two zero nine two good bye ,081_0258,atcosim/WAVdata/zf1/zf1_01/zf1_01_079.wav
ah sorry station calling ,081_0259,atcosim/WAVdata/zf1/zf1_01/zf1_01_080.wav
hapag lloyd one seven one ah good morning call you back shortly ,081_0260,atcosim/WAVdata/zf1/zf1_01/zf1_01_081.wav
gulf air zero three two good morning maintain three three zero trasadingen zurich east fusse ,081_0261,atcosim/WAVdata/zf1/zf1_01/zf1_01_082.wav
hapag lloyd one seven one climb to level two nine zero ,081_0262,atcosim/WAVdata/zf1/zf1_01/zf1_01_083.wav
jetcom one three three climb to flight level three three zero ,081_0263,atcosim/WAVdata/zf1/zf1_01/zf1_01_084.wav
condor one zero four is identified on present heading climb to flight level three one zero ,081_0264,atcosim/WAVdata/zf1/zf1_01/zf1_01_085.wav
[HNOISE] hapag lloyd one seven one ah geneva one three three one five good bye ,081_0265,atcosim/WAVdata/zf1/zf1_01/zf1_01_086.wav
lufthansa four three nine three ,081_0266,atcosim/WAVdata/zf1/zf1_01/zf1_01_087.wav
roger maintain level two nine zero ,081_0267,atcosim/WAVdata/zf1/zf1_01/zf1_01_088.wav
airfrans three five six calling ,081_0268,atcosim/WAVdata/zf1/zf1_01/zf1_01_089.wav
roger squawk seven five three six ,081_0269,atcosim/WAVdata/zf1/zf1_01/zf1_01_090.wav
air inter three two zero papa hotel climb to flight level three one zero ,081_0270,atcosim/WAVdata/zf1/zf1_01/zf1_01_091.wav
fox oscar lima good morning maintain three three zero ,081_0271,atcosim/WAVdata/zf1/zf1_01/zf1_01_092.wav
airfrans one five five four descend to flight level two nine zero ,081_0272,atcosim/WAVdata/zf1/zf1_01/zf1_01_093.wav
condor one zero four climb to flight level three three zero ,081_0273,atcosim/WAVdata/zf1/zf1_01/zf1_01_094.wav
transwede one zero seven good morning radar contact ,081_0274,atcosim/WAVdata/zf1/zf1_01/zf1_01_095.wav
jetcom one three three turn ah right heading ah stand by short ,081_0275,atcosim/WAVdata/zf1/zf1_01/zf1_01_096.wav
jetcom one three three right heading zero six five ,081_0276,atcosim/WAVdata/zf1/zf1_01/zf1_01_097.wav
germania five four zero geneva one three three one five good bye ,081_0277,atcosim/WAVdata/zf1/zf1_01/zf1_01_098.wav
air inter three two zero papa hotel contact reims one three four four good bye ,081_0278,atcosim/WAVdata/zf1/zf1_01/zf1_01_099.wav
jet set four four two good morning ah call you back for lower in two minutes ,081_0279,atcosim/WAVdata/zf1/zf1_01/zf1_01_100.wav
foxtrot oscar lima on the frequency ,081_0280,atcosim/WAVdata/zf1/zf1_01/zf1_01_101.wav
roger fox oscar lima turn left one five degrees due traffic ,081_0281,atcosim/WAVdata/zf1/zf1_01/zf1_01_102.wav
alitalia one one seven good morning radar contact ,081_0282,atcosim/WAVdata/zf1/zf1_01/zf1_01_103.wav
swissair four eight eight good morning ,081_0283,atcosim/WAVdata/zf1/zf1_01/zf1_01_104.wav
aero lloyd five one seven good morning maintain three one zero ,081_0284,atcosim/WAVdata/zf1/zf1_01/zf1_01_105.wav
airfrans three five six climb to flight level three one zero ,081_0285,atcosim/WAVdata/zf1/zf1_01/zf1_01_106.wav
jetcom one three three own navigation to fusse ,081_0286,atcosim/WAVdata/zf1/zf1_01/zf1_01_107.wav
swissair six five five ah disregard ,081_0287,atcosim/WAVdata/zf1/zf1_01/zf1_01_108.wav
swissair six five five two climb to flight level two nine zero ,081_0288,atcosim/WAVdata/zf1/zf1_01/zf1_01_109.wav
jet set four four two descend to flight level three one zero ,081_0289,atcosim/WAVdata/zf1/zf1_01/zf1_01_110.wav
saudia three four one good morning ,081_0290,atcosim/WAVdata/zf1/zf1_01/zf1_01_111.wav
condor one zero four own navigation to st prex climb to flight level three seven zero ,081_0291,atcosim/WAVdata/zf1/zf1_01/zf1_01_112.wav
jetcom one three three milan one three four five two good bye ,081_0292,atcosim/WAVdata/zf1/zf1_01/zf1_01_113.wav
lufthansa four three nine three descend to flight level two seven zero ,081_0293,atcosim/WAVdata/zf1/zf1_01/zf1_01_114.wav
milan one three four five two good bye ,081_0294,atcosim/WAVdata/zf1/zf1_01/zf1_01_115.wav
condor one zero four zurich one three three decimal four good bye ,081_0295,atcosim/WAVdata/zf1/zf1_01/zf1_01_116.wav
airfrans three five six turn left to hochwald ,081_0296,atcosim/WAVdata/zf1/zf1_01/zf1_01_117.wav
aero lloyd five one seven turn left heading zero one zero ,081_0297,atcosim/WAVdata/zf1/zf1_01/zf1_01_118.wav
~u ~s air one four good morning descend to flight level three three zero ,081_0298,atcosim/WAVdata/zf1/zf1_01/zf1_01_119.wav
swissair four eight eight climb to flight level three one zero good rate of climb please ,081_0299,atcosim/WAVdata/zf1/zf1_01/zf1_01_120.wav
swissair four eight eight continue present heading ,081_0300,atcosim/WAVdata/zf1/zf1_01/zf1_01_121.wav
airfrans one five five four milan one three four five two good bye ,081_0301,atcosim/WAVdata/zf1/zf1_01/zf1_01_122.wav
sabena eight two six alfa good morning squawk seven five three one ,081_0302,atcosim/WAVdata/zf1/zf1_01/zf1_01_123.wav
jet set four four two descend to flight level two nine zero ,081_0303,atcosim/WAVdata/zf1/zf1_01/zf1_01_124.wav
transwede one zero seven turn right to st prex ,081_0304,atcosim/WAVdata/zf1/zf1_01/zf1_01_125.wav
~u ~s air one four descend to flight level two nine zero ,081_0305,atcosim/WAVdata/zf1/zf1_01/zf1_01_126.wav
swissair four eight eight due traffic right one zero degrees ,081_0306,atcosim/WAVdata/zf1/zf1_01/zf1_01_127.wav
swissair six five five two milan one three four five two good bye ,081_0307,atcosim/WAVdata/zf1/zf1_01/zf1_01_128.wav
ah foxtrot oscar lima own navigation ah to fusse ,081_0308,atcosim/WAVdata/zf1/zf1_01/zf1_01_129.wav
viva nine zero eight one descend to flight level three three zero ,081_0309,atcosim/WAVdata/zf1/zf1_01/zf1_01_130.wav
aero lloyd five one seven ah disregard ,081_0310,atcosim/WAVdata/zf1/zf1_01/zf1_01_131.wav
alitalia two nine two good morning squawk two seven six one ,081_0311,atcosim/WAVdata/zf1/zf1_01/zf1_01_132.wav
jet set four four two milan one three four five two good bye ,081_0312,atcosim/WAVdata/zf1/zf1_01/zf1_01_133.wav
aero lloyd five one seven ah continue that heading for another three minutes ,081_0313,atcosim/WAVdata/zf1/zf1_01/zf1_01_134.wav
gulf air zero three two milan one three four five two good bye ,081_0314,atcosim/WAVdata/zf1/zf1_01/zf1_01_135.wav
airfrans six seven three four good morning roger ,081_0315,atcosim/WAVdata/zf1/zf1_01/zf1_01_136.wav
will check call you back ,081_0316,atcosim/WAVdata/zf1/zf1_01/zf1_01_137.wav
alitalia two nine two climb to level three one zero ,081_0317,atcosim/WAVdata/zf1/zf1_01/zf1_01_138.wav
~u ~s air one four own navigation to fusse ,081_0318,atcosim/WAVdata/zf1/zf1_01/zf1_01_139.wav
aero lloyd five one seven own navigation to karlsruhe ,081_0319,atcosim/WAVdata/zf1/zf1_01/zf1_01_140.wav
swissair four eight eight own navigation to tango ,081_0320,atcosim/WAVdata/zf1/zf1_01/zf1_01_141.wav
aero lloyd five one seven ah rhein one two zero nine two tschuss ,081_0321,atcosim/WAVdata/zf1/zf1_01/zf1_01_142.wav
airfrans three five six reims one three four four good bye ,081_0322,atcosim/WAVdata/zf1/zf1_01/zf1_01_143.wav
~l ~t ~u seven seven five six good morning climb to flight level two nine zero ,081_0323,atcosim/WAVdata/zf1/zf1_01/zf1_01_144.wav
transwede one zero seven geneva one three three one five good bye ,081_0324,atcosim/WAVdata/zf1/zf1_01/zf1_01_145.wav
swissair four eight eight rhein one three two decimal four good bye ,081_0325,atcosim/WAVdata/zf1/zf1_01/zf1_01_146.wav
foxtrot oscar lima you're on course ah to fusse ,081_0326,atcosim/WAVdata/zf1/zf1_01/zf1_01_147.wav
roger contact milan one three four five two good bye ,081_0327,atcosim/WAVdata/zf1/zf1_01/zf1_01_148.wav
~u ~s air one four milan one three four five two good bye ,081_0328,atcosim/WAVdata/zf1/zf1_01/zf1_01_149.wav
ah aero lloyd five nine zero ,081_0329,atcosim/WAVdata/zf1/zf1_01/zf1_01_150.wav
roger maintain ,081_0330,atcosim/WAVdata/zf1/zf1_01/zf1_01_151.wav
four one one three good morning roger ,081_0331,atcosim/WAVdata/zf1/zf1_01/zf1_01_152.wav
airfrans six seven three four f= climb to flight level three five zero ,081_0332,atcosim/WAVdata/zf1/zf1_01/zf1_01_153.wav
airfrans six seven three four fly heading zero nine five and contact now zurich one three three four ,081_0333,atcosim/WAVdata/zf1/zf1_01/zf1_01_154.wav
lufthansa four six five two good morning roger ,081_0334,atcosim/WAVdata/zf1/zf1_01/zf1_01_155.wav
viva nine zero eight one descend to flight level two nine zero ,081_0335,atcosim/WAVdata/zf1/zf1_01/zf1_01_156.wav
~l ~t ~u seven seven five six geneva one three three one five good bye ,081_0336,atcosim/WAVdata/zf1/zf1_01/zf1_01_157.wav
lufthansa eight two two one good morning radar contact ,081_0337,atcosim/WAVdata/zf1/zf1_01/zf1_01_158.wav
[EMPTY] ,081_0338,atcosim/WAVdata/zf1/zf1_01/zf1_01_159.wav
lufthansa four six five two expect higher in four minutes ,081_0339,atcosim/WAVdata/zf1/zf1_01/zf1_01_160.wav
adria one one nine ah correction alitalia one one nine maintain level three three zero trasadingen canne ,081_0340,atcosim/WAVdata/zf1/zf1_01/zf1_01_161.wav
viva nine zero eight one milan one three four decimal five two good bye ,081_0341,atcosim/WAVdata/zf1/zf1_01/zf1_01_162.wav
station calling ,081_0342,atcosim/WAVdata/zf1/zf1_01/zf1_01_163.wav
alitalia four zero one good morning roger ,081_0343,atcosim/WAVdata/zf1/zf1_01/zf1_01_164.wav
united six nine good morning roger rate two thousand or more ,081_0344,atcosim/WAVdata/zf1/zf1_01/zf1_01_165.wav
united six nine set course direct to zurich east now ,081_0345,atcosim/WAVdata/zf1/zf1_01/zf1_01_166.wav
[EMPTY] ,081_0346,atcosim/WAVdata/zf1/zf1_01/zf1_01_167.wav
india yankee juliett good morning roger ,081_0347,atcosim/WAVdata/zf1/zf1_01/zf1_01_168.wav
saudia three four one milan one three four five two good bye ,081_0348,atcosim/WAVdata/zf1/zf1_01/zf1_01_169.wav
austrian four one one ,081_0349,atcosim/WAVdata/zf1/zf1_01/zf1_01_170.wav
good morning lufthansa four five seven five roger ,081_0350,atcosim/WAVdata/zf1/zf1_01/zf1_01_171.wav
alitalia one one seven descend to flight level two five zero milan one three four five two good bye ,081_0351,atcosim/WAVdata/zf1/zf1_01/zf1_01_172.wav
united six nine descend to flight level two nine zero ,081_0352,atcosim/WAVdata/zf1/zf1_01/zf1_01_173.wav
lufthansa four five seven five climb to flight level three one zero ,081_0353,atcosim/WAVdata/zf1/zf1_01/zf1_01_174.wav
ah alitalia four eight five good morning roger ,081_0354,atcosim/WAVdata/zf1/zf1_01/zf1_01_175.wav
aero lloyd five nine zero report your heading ,081_0355,atcosim/WAVdata/zf1/zf1_01/zf1_01_176.wav
roger turn left heading one six zero ,081_0356,atcosim/WAVdata/zf1/zf1_01/zf1_01_177.wav
lufthansa four six five two turn right to st prex climb to flight level three three zero ,081_0357,atcosim/WAVdata/zf1/zf1_01/zf1_01_178.wav
india yankee juliett descend now to flight level two five zero ,081_0358,atcosim/WAVdata/zf1/zf1_01/zf1_01_179.wav
alitalia one one nine turn left to canne ,081_0359,atcosim/WAVdata/zf1/zf1_01/zf1_01_180.wav
alitalia four zero one continue present heading ,081_0360,atcosim/WAVdata/zf1/zf1_01/zf1_01_181.wav
alitalia four eight five turn left heading one seven zero ,081_0361,atcosim/WAVdata/zf1/zf1_01/zf1_01_182.wav
india yankee juliett turn right heading one seven zero ,081_0362,atcosim/WAVdata/zf1/zf1_01/zf1_01_183.wav
sabena eight two six alfa her= ah [HNOISE] correction rhein one two zero nine two good bye ,081_0363,atcosim/WAVdata/zf1/zf1_01/zf1_01_184.wav
alitalia two nine two rhein one two zero nine two ciao ,081_0364,atcosim/WAVdata/zf1/zf1_01/zf1_01_185.wav
united six nine milan one three four five two good bye ,081_0365,atcosim/WAVdata/zf1/zf1_01/zf1_01_186.wav
lufthansa four five seven five ah set course direct to trasadingen nelli ,081_0366,atcosim/WAVdata/zf1/zf1_01/zf1_01_187.wav
lufthansa four six five two ah geneva on one three three decimal one five good bye ,081_0367,atcosim/WAVdata/zf1/zf1_01/zf1_01_188.wav
lufthansa four four one six ah good morning radar contact ,081_0368,atcosim/WAVdata/zf1/zf1_01/zf1_01_189.wav
india yankee juliett own navigation to canne contact milan one three four five two good bye ,081_0369,atcosim/WAVdata/zf1/zf1_01/zf1_01_190.wav
aero lloyd five nine zero own navigation to canne ,081_0370,atcosim/WAVdata/zf1/zf1_01/zf1_01_191.wav
aero lloyd five nine zero own navigation to canne ,081_0371,atcosim/WAVdata/zf1/zf1_01/zf1_01_192.wav
turkair nine two five good morning squawk one zero zero five ,081_0372,atcosim/WAVdata/zf1/zf1_01/zf1_01_193.wav
alitalia four zero one left heading one seven zero ,081_0373,atcosim/WAVdata/zf1/zf1_01/zf1_01_194.wav
ah lufthansa eight two two one descend to flight level two nine zero ,081_0374,atcosim/WAVdata/zf1/zf1_01/zf1_01_195.wav
turkair nine two five is identified ,081_0375,atcosim/WAVdata/zf1/zf1_01/zf1_01_196.wav
air portugal four one one three turn right one zero degrees ,081_0376,atcosim/WAVdata/zf1/zf1_01/zf1_01_197.wav
air portugal five one one three climb now correction air portugal four one one three climb to flight level three three zero ,081_0377,atcosim/WAVdata/zf1/zf1_01/zf1_01_198.wav
ah contact us on one three three four please ,081_0378,atcosim/WAVdata/zf1/zf1_01/zf1_01_199.wav
alitalia one one nine descend to flight level two five zero ,081_0379,atcosim/WAVdata/zf1/zf1_01/zf1_01_200.wav
alitalia one zero one climb to level three three zero ,081_0380,atcosim/WAVdata/zf1/zf1_01/zf1_01_201.wav
alitalia four eight five descend to flight level two nine zero ,081_0381,atcosim/WAVdata/zf1/zf1_01/zf1_01_202.wav
air portugal four one one three own navigation to fusse ,081_0382,atcosim/WAVdata/zf1/zf1_01/zf1_01_203.wav
lufthansa eight two two one ah milan one three four five two good bye ,081_0383,atcosim/WAVdata/zf1/zf1_01/zf1_01_204.wav
air portugal four one one three milan one three four five two good bye ,081_0384,atcosim/WAVdata/zf1/zf1_01/zf1_01_205.wav
alitalia one one nine rate two thousand five hundred or more until passing level two eight zero ,081_0385,atcosim/WAVdata/zf1/zf1_01/zf1_01_206.wav
aero lloyd five nine zero milan one three four five two good bye ,081_0386,atcosim/WAVdata/zf1/zf1_01/zf1_01_207.wav
lufthansa four five seven five f= rhein one three two decimal four tschuss ,081_0387,atcosim/WAVdata/zf1/zf1_01/zf1_01_208.wav
alitalia four eight five own navigation to saronno ,081_0388,atcosim/WAVdata/zf1/zf1_01/zf1_01_209.wav
alitalia one zero one own navigation to canne ,081_0389,atcosim/WAVdata/zf1/zf1_01/zf1_01_210.wav
alitalia four eight seven good morning roger ,081_0390,atcosim/WAVdata/zf1/zf1_01/zf1_01_211.wav
alitalia one one nine turn ah right one five degrees ,081_0391,atcosim/WAVdata/zf1/zf1_01/zf1_01_212.wav
alitalia one one nine own navigation saronno milan one three four five two ciao ,081_0392,atcosim/WAVdata/zf1/zf1_01/zf1_01_213.wav
alitalia four eight five descend to flight level two seven zero ,081_0393,atcosim/WAVdata/zf1/zf1_01/zf1_01_214.wav
[EMPTY] ,081_0394,atcosim/WAVdata/zf1/zf1_01/zf1_01_215.wav
austrian four one two good morning roger ,081_0395,atcosim/WAVdata/zf1/zf1_01/zf1_01_216.wav
austrian four one two turn left one zuri= one zero degrees report new heading ,081_0396,atcosim/WAVdata/zf1/zf1_01/zf1_01_217.wav
jetaviation seven zero one good morning roger ,081_0397,atcosim/WAVdata/zf1/zf1_01/zf1_01_218.wav
[FRAGMENT] ,081_0398,atcosim/WAVdata/zf1/zf1_01/zf1_01_219.wav
thank you ,081_0399,atcosim/WAVdata/zf1/zf1_01/zf1_01_220.wav
turkair nine two five set course direct to morok ,081_0400,atcosim/WAVdata/zf1/zf1_01/zf1_01_221.wav
alitalia four eight five milan one three four five two good bye ,081_0401,atcosim/WAVdata/zf1/zf1_01/zf1_01_222.wav
alitalia four zero one milan one three four five two good bye ,081_0402,atcosim/WAVdata/zf1/zf1_01/zf1_01_223.wav
austrian four one two turn further left heading zero nine zero ,081_0403,atcosim/WAVdata/zf1/zf1_01/zf1_01_224.wav
jetaviation seven zero one own navigation to st prex ,081_0404,atcosim/WAVdata/zf1/zf1_01/zf1_01_225.wav
lufthansa three five five six good morning roger ,081_0405,atcosim/WAVdata/zf1/zf1_01/zf1_01_226.wav
delta seven six good morning left heading one zero zero descend to flight level two nine zero ,081_0406,atcosim/WAVdata/zf1/zf1_01/zf1_01_227.wav
hamburg air two five zero zero good morning [HNOISE] set course direct to olben ,081_0407,atcosim/WAVdata/zf1/zf1_01/zf1_01_228.wav
roger ah fly heading two two zero ,081_0408,atcosim/WAVdata/zf1/zf1_01/zf1_01_229.wav
hapag lloyd three five five one good morning descend to flight level three three zero ,081_0409,atcosim/WAVdata/zf1/zf1_01/zf1_01_230.wav
jetaviation ah seven zero one descend to flight level two five zero ,081_0410,atcosim/WAVdata/zf1/zf1_01/zf1_01_231.wav
