transcription,recording_id,model_transcription
swissair four eight eight rhein one three two decimal four good bye ,081_0830,<unk>
air algerie two zero seven three report your heading ,031_0343,<unk>
roger ,051_0674,<unk>
<OT> it seems yes that's the exercise who blocked normally so to respect the tradition it's okay like that </OT> ,081_0179,<unk>
transwede one oh one call zurich on one three three four good day ,012_0032,<unk>
liberty four four four two contact milano on one two five decimal eight five good bye ,081_0006,<unk>
tarom three seven two is identified ,051_0637,<unk>
good morning german air force five eight five non ~r ~v ~s ~m radar contact ,041_0446,<unk>
sabena seven eight one six left turn by ten degrees for shortcut ,061_0551,<unk>
austrian four one two heading zero nine zero ,081_0697,<unk>
@aviva nine zero eight one contact milan on one three four five two bye bye ,091_0908,<unk>
aero lloyd five six zero ah geneva one three three one five tschuss ,081_0752,<unk>
air malta zero zero four in the viscinity of karlsruhe expect an initial descent due to crossing traffic for dusseldorf ,061_0058,<unk>
berlin five three three eight contact reims on one three four decimal four good bye ,081_0027,<unk>
jat two seven three ,061_0409,<unk>
well maintain two nine zero you have to descend ,111_0312,<unk>
any other level is occupied as well i'm sorry maintain three hundred final level ,092_0126,<unk>
airfrans one five five four descend now to flight level two nine zero ,101_0581,<unk>
sabena nine six two bonjour i'll call you back break alitalia two four two own navigation to arbos ,071_0720,<unk>
@aviva nine zero eight one good morning radar contact i'll call you back with further descent turn right ten degrees ,082_0041,<unk>
singa one one two contact rhein one two seven decimal three seven good bye ,051_0122,<unk>
one three two decimal four please for the lufthansa four two zero seven ,021_0575,<unk>
blue five seven two descend to flight level two nine zero ,092_0150,<unk>
hotel bravo india tango romeo climb now to flight level three six zero ,012_0232,<unk>
~k ~l ~m two six four direct nattenheim ,051_0514,<unk>
alitalia four zero four you're identified maintain flight level three two zero ageri zurich east nelli ,111_0297,<unk>
lufthansa three six three eight climb flight level three three zero ,011_0160,<unk>
saudia one five five bonjour squawk five seven four three ,071_0371,<unk>
<FL> </FL> ,081_0038,<unk>
golf juliett india contact zurich one three three decimal four ,031_0636,<unk>
belgian airforce four four contact rhein radar one two seven decimal three seven ,012_0271,<unk>
lufthansa four five seven five f= rhein one three two decimal four tschuss ,081_0387,<unk>
@bama one five roger due to crossing traffic turn right heading of one eight zero i'll call you back with direct again ,101_0017,<unk>
thank you ,031_0738,<unk>
<FL> </FL> ,071_0404,<unk>
alitalia two nine two rhein radar identified ,051_0142,<unk>
roger turn right heading zero two zero ,071_0453,<unk>
lufthansa five five zero four milan one three four decimal five two ,101_1010,<unk>
sabena eight zero one rhein identified ,011_0133,<unk>
fine ,101_1023,<unk>
<FL> </FL> ,071_0433,<unk>
<OT> yeah same to you </OT> ,021_0162,<unk>
lufthansa four three nine three own navigation fusse contact milan one three four five two bye bye ,091_0411,<unk>
alitalia four eight seven call zurich on one three four decimal six buongiorno ,021_0487,<unk>
~l ~t ~u one two eight zero i just received approval you're cleared from present position to hochwald which is hotel oscar charlie afterwards st prex flight planned route ,011_0185,<unk>
airfrans three two six one own navigation to st prex ,111_0038,<unk>
~l ~t ~u seven seven five six climb to flight level three zero zero ,072_0151,<unk>
airfrans three two six one bonjour identified maintain flight level two nine zero to passeiry ,072_0063,<unk>
lufthansa four two two three zurich radar good morning identified trasadingen zurich east fusse maintain flight level three three zero ,111_0367,<unk>
one three four four ,082_0009,<unk>
lufthansa five three zero five own navigation direct tango and further contact rhein control on one three two decimal four bye bye ,101_0028,<unk>
lufthansa three five five zero is identified climb flight level two seven zero ,031_0607,<unk>
co= ,071_0788,<unk>
airfrans one five five four milan one three four five two bye bye ,101_0599,<unk>
lufthansa three five five six direct to trasadingen ,061_0166,<unk>
lufthansa eight two six eight climb to flight level three four zero ,091_0040,<unk>
alitalia three six nine contact zurich one three four decimal six ,011_0370,<unk>
india tango alfa sierra alfa contact rhein frequency one two seven three seven ,061_0038,<unk>
ah german air force five eight five direct frankfurt ,021_0437,<unk>
lufthansa three six zero four zurich one three four decimal six good bye ,041_0590,<unk>
sunwing five two one four contact zurich one three three decimal four ,051_0396,<unk>
<OT> okay do you have the ~i ~f ~o two two bravo </OT> ,101_0377,<unk>
tarom three seven four contact rhein radar one three two decimal four ,011_0307,<unk>
aero lloyd five one seven rhein one two seven three seven tschuss ,051_0575,<unk>
united six nine milan one three four five two good bye ,092_0342,<unk>
roger contact ah <FL> </FL> ,071_0494,<unk>
merair six nine five two climb to flight level three one zero ,071_0077,<unk>
lufthansa four six five two rhein radar identified climb flight level two nine zero ,021_0057,<unk>
tra= ,091_0143,<unk>
sabena eight three eight contact rhein one two seven three seven ,011_0030,<unk>
good morning lufthansa three five seven seven squawk two seven six six ,091_0768,<unk>
good morning hapag lloyd three five five one roger ,111_0193,<unk>
and hotel bravo india ah disregard ,021_0568,<unk>
alitalia four one six climb flight level three zero zero ,101_0379,<unk>
tag delta india mike mike echo identified ,061_0429,<unk>
sabena three zero two are you on frequency ,031_0652,<unk>
that's correct further contact milan one three four five two bye bye ,081_0713,<unk>
<FL> </FL> ,071_0789,<unk>
netherlands air force four one four resume own navigation direct ah canne ,091_0891,<unk>
@aviva one zero six one ,101_0198,<unk>
lufthansa three five five six climb flight level three hundred ,061_0611,<unk>
sabena seven eight one six ah rhein one two zero nine two good bye ,081_0258,<unk>
swissair eight zero six contact rhein radar one two seven decimal three seven ,041_0571,<unk>
merair six nine five two climb at ah best rate ,021_0644,<unk>
airfrans one five five four due traffic turn ah disregard descend to flight level three three zero ,091_0595,<unk>
affirm ,051_0813,<unk>
lufthansa three five six six climb to flight level three one zero ,091_1056,<unk>
transwede one zero one rhein radar identified ,031_0367,<unk>
alitalia two nine two turn left to nattenheim ,061_0656,<unk>
lufthansa four two zero seven contact rhein one three two decimal four ,012_0212,<unk>
lufthansa eight two six eight report heading ,031_0001,<unk>
lufthansa three five five zero is cleared to trasadingen ,011_0261,<unk>
sunwing five two one four descend now flight level three seven zero ,021_0318,<unk>
olympic two zero two bonjour maintain flight level two nine zero via passeiry torino ,071_0582,<unk>
affirm ,111_0646,<unk>
roger and what is your rate of climb ,091_1003,<unk>
balkan four three one contact reims on one three four decimal four ,111_0681,<unk>
jetcom one three three further climb clearance contact radar one three three decimal four bye ,111_0452,<unk>
lufthansa three six zero four and turn left by ten degrees until advised ,101_0918,<unk>
air malta zero zero four contact rhein one two seven decimal three seven ,051_0083,<unk>
europa three six three descend flight level three eight zero ,031_0113,<unk>
algerie two zero seven three proceed own navigation to trasadingen ,051_0388,<unk>
europa three six one ah zurich on one three four six good bye ,071_0543,<unk>
sabena eight three two contact rhein one two seven three seven ,011_0083,<unk>
<FL> </FL> ,072_0085,<unk>
hapag lloyd one seven one geneva one three three one five good bye ,111_0069,<unk>
sabena nine three six nine zurich one three four decimal six ,061_0645,<unk>
alitalia four one three rhein radar identified climb flight level two five zero confirm requested level ,031_0147,<unk>
roger continue ,081_0645,<unk>
airfrans one five five four descend flight level three zero zero ,111_0462,<unk>
airfrans three two six one contact geneva one three three one five bye bye ,091_0385,<unk>
roger ,091_1041,<unk>
~i ~f ~o two two bravo contact reims one three four four bye ,101_0200,<unk>
aero lloyd five six zero direct st prex ,081_0494,<unk>
foxtrot sierra india descend flight level two five zero ,111_0467,<unk>
alitalia three six nine i need a rate of descent of two thousand feet per minute or more ,041_0747,<unk>
~k ~l ~m three four six report your heading ,041_0019,<unk>
air malta zero zero four radar contact ,041_0441,<unk>
good afternoon sabena eight three zero identified you may proceed direct to gotil ,011_0213,<unk>
lufthansa five five zero four back inbound to trasadingen ,021_0261,<unk>
delta echo bravo contact zurich one three four six tschuss ,041_0199,<unk>
lufthansa four two zero nine descend now level three five zero ,031_0246,<unk>
tag belstar five oh two hotel identified ,061_0119,<unk>
nato one zero contact rhein one two seven three seven tschuss ,021_0281,<unk>
hapag [HNOISE] three ,091_0520,<unk>
~k ~l ~m three one seven descend to flight level two nine zero ,051_0770,<unk>
hapag lloyd six five three call zurich on one three four six good day ,021_0383,<unk>
roger turn left heading two two zero ,071_0462,<unk>
transwede one zero one proceed direct to hochwald thereafter st prex ,011_0016,<unk>
air algerie two zero seven three climb to flight level three four zero ,101_0844,<unk>
juliett sierra five oh one roger and your position ,101_0455,<unk>
one three four four correct yes ,101_0908,<unk>
aero lloyd five one seven contact rhein one two seven decimal three seven ,061_0640,<unk>
golf bravo victor juliett india is identified ,021_0565,<unk>
