transcription,recording_id,labels,model_transcription
alright please milan one three four five two bye bye ,081_0595,"[3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3
 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4]",ALL RIGHT PLEASE MALINE ONTREE FOUR FIVE TWUPABI
jet set four four two descend flight level two nine zero ,081_0597,"[3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",JUST SE FOR FORTU DE SERN FLAT OVER TWO OR NINE AS E WILL
station calling say again your callsign ,081_0598,"[3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3
 3 3 4]",STATION CALLING SAY AGAIN YOUR CORSIN
alitalia two nine two roger good morning squawk two seven six one ,081_0599,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4]",ILL TELL OT YOUR NONAT YOU RODER GOOD MORNING SQUACK TWO SERVANT SIX ONE
l t u seven seven five six good morning radar contact climb flight level two nine zero ,081_0600,"[3 4 3 4 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 4 3 3 3 3 4 3 3 3 3 4]",O T SEVEN SEVEN FIVE SIX GOOD MORNING RADAR CAN SAK LINE FLAT OF A TWO NINAZEELL
transwede one zero seven direct st prex ,081_0601,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3
 3 3 4]",SRANZUID ONC TROUH A SERVANT OR EXAMPLE
airfrans three five six climb flight level three one zero ,081_0602,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",A FOSSERY FIVE SIX CLAMFLY LOVEA TREE ONESOL
saudia three four one heading one hundred ,081_0603,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3
 3 3 3 3 4]",SOUT A TREE FOR ONE HIATING ONE HUNDRED
united six nine roger good morning radar contact ,081_0604,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 3 3 3 4]",UNIT ED SIX NINE I ROGER GOOD MORNING RATE OUR CONSACT
airfrans six seven three four your heading ,081_0605,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 4]",F ON SIX EVEN THREE FOR YOUR HEADING
roger ,081_0606,[3 3 3 3 3 4],DGER
alitalia two nine two confirm squawking two seven six one ,081_0607,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3
 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4]",ALITALA TWO NINE OR TWO SCONFIRMSCUALKING TWO SEVEN SIX ONE
roger alitalia two nine two and ah report your position ,081_0608,"[3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 4 3 3
 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 4]",ROGIA ALETALATWOU NINE OR TWO AND A REPORT YOUR POSITION
united six nine heading of zero nine zero ,081_0609,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 4
 3 3 3 3 4]",UNIETE SIX NINE A HEADING OFF SIR RONINZIWEL
speedway three four six nine contact milan one three four five two ,081_0610,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",SPEED WE TREE FOR SIX NINE A CAN A MILAN ONE THREE FOUR FIVE TWO
saudia three four one own navigation fusse ,081_0611,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4
 3 3 3 3 3 4]",SALIETERI FOR ONE OW NAVOGATION FUSSET
sabena eight two six alfa own navigation trasadingen ,081_0612,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4]",STHE BAY NAGH TO HER SIX OUT OF HER OWN NEVOGATION TROSETTING
alitalia two nine two your distance from canne ,081_0613,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3
 3 3 3 4 3 3 3 3 3 4]",ARI TELL YOU TWO NONE O TWO YOUR DESTANSIR FROM CANETT
roger ,081_0614,[3 3 3 3 3 4],RUGIA
jet set four four two descend flight level two five zero ,081_0615,"[3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",JUST AFORE FORTUDISANFLAT OF TWO FIMESAREL
roger i just said four four two own navigation saronno milan one three four five two ,081_0617,"[3 3 3 3 3 4 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3
 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 4 3 3 3 3 4 3 3 3 4]",ROGER ADDRESSED SAFORFOR TO ANOVOGATION SERONO MILAN ONE THREE FOUR FIVE TWO
lufthansa eight two two one good morning radar contact maintain three three zero call you back with direct ,081_0618,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4]",LOFTANSA EIGHT TWO TWO ONE GOOD MORNING RAY DARCANTA MAIN SAINTRETRE ZERO CALL YOUR BAT WA DIRECT
united six nine descend to flight level two nine zero ,081_0619,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",YOU NIGTIS SIX NINE NUTY CENTS A FLYLOV A TWO NINAZUWO
aero lloyd five nine zero good morning radar contact maintain two nine zero trasadingen canne ,081_0620,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3
 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3
 3 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4]",ELRELI FIVE NANA ZERO GOOD MORNING RADAR CANSAC MAINTAIN TWO OR NINE SERAL TRARS AT A GANET
transwede one zero seven right turn by one five degrees ,081_0621,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3
 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4]",TRANSWID ONE THROUGH  SERVAN RIGHT TURNED BY ONE FIVE DEGREES
united six nine stop your descent at level three one zero ,081_0622,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",OUNITY SIX NINA STOP YOUR DECIRN LOVE A TREE ONE IRO
airfrans three five six contact reims one three four four ,081_0623,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",THER FOSTLY FIVE SIX CANDE RANS ONE TREE FOUR FOU
saudia three four one contact milan one three four five two ,081_0624,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",SADA THREE FOUR ONE CANSAMALA N ONE THREE FOUR FIVE TWO
united six nine heading of one hundred ,081_0626,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3 3
 3 4]",YOUR NIGHTY SIX NINO HEADING OFF ONE HUNDRED
airfrans six seven three four direct fusse ,081_0627,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 3 4]",AFON SEXEV AND THREE FOUR DIRECT FUSSE
lufthansa four six five two good morning radar contact maintain two nine zero trasadingen st prex ,081_0628,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3
 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4]",LEFT ASA FORSEX FIVE TO A GOOD MORNING REDACANTA MAINTAINED YOU AND ISEBOTRARSAR IN SAINTPRE
india yankee juliett ,081_0629,[3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4],IN THE YANGAJUDITH
thank you very much india yankee juliett turn right by one five degrees ,081_0630,"[3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3
 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4]",THAN AVERY MUCH IN DOUR YOUNGEJUDA TURN RIGHT BY ONE FIVE DEGREES
airfrans six seven three four direct zurich east fusse ,081_0631,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4]",A FRONSEXT SEVEN THREE FOUR DARECU RAGIST FUSSE
okay ,081_0632,[3 3 3 3 4],OK
alitalia one one seven good morning descend level three three zero ,081_0633,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",ONLY TELL HER ONE ONE SEVEN GOOD MORNING DISNA LOV A TREE TREASABLE
lufthansa four six five two climb flight level three three zero rate at least two thousand ,081_0634,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3
 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4]",LOFTAS A FORSEX FIVE TO A CLIMEFLAGT OF A TREE T REASONABLE RATE AT EAS TWO THOUSAND
roger ,081_0635,[3 3 3 3 3 4],
india yankee juliett descend flight level two five zero ,081_0636,"[3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",IN THE YANKAJULIERTISON FLAT OF A TWO FASEWELL
alitalia two nine two can you call in please ,081_0637,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 4]",ILL HE TELL IT YOU AND INE CHEW CAN YOU KILL HIM POLEASE
alitalia one one nine good morning radar contact maintain flight level three three zero trasadingen canne ,081_0641,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4]",ALITAL A ONE ONE NINO GOOD MORNING RODA CONSAC MAINSA IN FLAT OF A TREE TO RE SE RO TOISA AND GANNIT
transwede one zero seven own navigation st prex ,081_0642,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3
 3 3 4 3 3 4 3 3 3 3 4]",TRANSRD ONCE WOSEV AN O NAVIGATION SAMPRE
india yankee juliett resume own navigation albix canne ,081_0643,"[3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4]",IN YEUR YANCAJULIA VIGIUM OWNOBOCASION ALBICK'S GUNNET
alitalia four zero one good morning radar contact maintain flight level two nine zero report your heading ,081_0644,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4]",ADE TA A FORZURO WON GOOD MORNING RAYDA CANSA MAINSAIN FLIGHT OFA TWO NINA ZERO REPORT YOUR HEADING
roger continue ,081_0645,[3 3 3 3 3 4 3 3 3 3 3 3 3 3 4],ROGER CONTINUE
united six nine own navigation fusse ,081_0646,[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4],YORNADI SEXNINA OR NAVOGATION FUSE
lufthansa eight two two one your heading ,081_0647,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 4]",LOFTANSA E COU THE ON YOUR HEADING
lufthansa eight two two one roger descend flight level three one zero ,081_0648,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",LOFTAN'S A EIGHT TWO TWO ONE ROGER DE SAN FLAT OF A TREE WANSYWOLL
transwede one zero seven geneva one three three one five bye ,081_0649,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",TANS RET ONES THROUGHO SEVEN GENEVA ONE THREE THREE ONE FIFE PIE
alitalia one one seven descend flight level two five zero ,081_0650,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",ALITALE ONE ONE SEVENTY SEN FLOD OVER TWO FIVES ARO
united six nine descend flight level two nine zero ,081_0651,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",YOU NINETY SIX NINE OTICEN FLAT OF A TWO NINE EZAWELL
airfrans six seven three four contact milan one three four five two bye ,081_0652,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4]",A FANC SIX SERVANTHREE FOUR CONSO MILAN ONE THREE FOUR FIVE TUBI
united six nine own navigation fusse milan one three four five two bye ,081_0653,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4]",UNITY SIX NINE OUR OW NAVIGATION FUR SERMELIN MY TREE FOUR FIVE TRU BI
alitalia four zero one heading one eight zero ,081_0654,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 4]",I DI TELL LA FORZER A ONE HEADING ONE AHT SO ELL
lufthansa four five seven five good morning radar contact continue climb flight level three one zero ,081_0655,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",LOFTANSAR FOUR FIVE SEVEN FIVE COMMORNING RA DAR CANTAC CONTIN OUR CLIMEFLAT OF A TREE BANSEREL
sabena eight two six alfa turn right heading of three six zero ,081_0656,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",SABANA E THO SIX ALIFA TO OUR RIGHT HEADING OFF THREE SIX WOL
lufthansa eight two two one fly heading of one one zero ,081_0657,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4]",LOUFTANSALL AT YOU CHOU ONE FLY HEADING OFF ONE ONESOO
lufthansa eight two two one descend flight level two nine zero ,081_0658,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",LOFTAS I TU TOU ONDY SANFLAT OF A TWO AND NINASABE
sabena eight two six alfa resume own navigation direct karlsruhe ,081_0659,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4
 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4]",SABANA ATUAS EXILED BY RIGM OR NAVOGATION DARACCARS RUGET
air portugal four one one three roger radar contact ,081_0660,"[3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",UPWHAT YOU'LL GO FOR ONE ONE THREE ER AT YOURY DUCK CONSAIN
lufthansa four six five two turn right for st prex ,081_0661,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 4 3 3 4 3 3 3 3 4]",LOUFTAN SA FOUR SIX FIVE TWO TO I WRITE FOR SAINT FREY
sabena eight two six alfa contact rhein control one two zero decimal nine two bye bye ,081_0662,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4
 3 3 3 4 3 3 3 4 3 3 3 4]",SEBEINA E CHU SEXALVA CONSA RAN CONTROL ONE TUSA O DES MANINA TRU BEBI
lufthansa eight two two one own navigation fusse ,081_0663,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3
 3 3 3 3 3 4 3 3 3 3 3 4]",LAUFTANS A A TRU TOYA ONE OR NAROGATION FOUSSI
alitalia one one seven milan one three four five two ,081_0664,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3
 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",ILL YOU TELL O ONE ONE SEVEN MILINE ONE THREE FOUR FIVE TWO
ciao ,081_0665,[3 3 3 3 4],CHU
lufthansa four five seven five rate of climb at least two thousand ,081_0666,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3
 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4]",LOFTAS A FOURFIVE SEVEN FIVE REIGTES OF CLIME ALIS TWO THOUSAND
air portugal four one one three contact milan one three four five two bye ,081_0667,"[3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4]",OUR PORTUGO FOUR ONE ONE TREE CONSA MILAN ONE THREE FOUR FIVE TUBA
india yankee juliett milan one three four five two bye ,081_0668,"[3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4]",IND DE YOUNGEJUDIT MILAN WAN THREE FOUR FIVE TUBA
lufthansa four four one six good morning ah radar contact maintain flight level two nine zero your destination ,081_0669,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4]",LOFTANSA FOUR FOUR ONE SIX GOOD MORNING I READ OUR COUNTE MAINTAIN FLAT OF A TWO NIN AZERO OR YOUR DESTINATION
roger trasadingen canne ,081_0670,[3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4],ROGER TRANCAT IN CANNE
turkish nine two five good morning squawk one zero zero five ,081_0671,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",TURKISH NIG TU FIVE CAMONING SQUAK ONE CERO CERO FIVE
alitalia one one nine continue heading until advised ,081_0672,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3
 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",ALI TELL YOU ONE WHY NY NOT CONTE YOUR HEADING UYDVICE
lufthansa eight two two one contact milan one three four five two bye bye ,081_0673,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4]",LOFTANSA EIH TWO TWO ONE CANCERT MILINE ONE THREE FOUR FIVE TU BALI
lufthansa four six five two contact geneva one three four decimal correction one three three one five ,081_0674,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3
 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",LUTAZA FOUR SIX FIVE TWO CANSAC GENEVA ONE TREE FOURD AS MOS CORRECTION ONE TREE THREE ONE FIVE
l t u seven seven five six geneva one three three one five bye bye ,081_0675,"[3 4 3 4 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4]",ELL TWOAS SEVEN SEVEN FIVE SIX GENEV I WANT THREE TREE ONE FAPABI
alitalia four zero one climb flight level three three zero ,081_0676,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",ILL ITALL YOUR FORCE THROUG ONE CLAN FLAT OF A TREE TREESO BLE
