transcription,recording_id,labels,model_transcription
india sierra delta fox golf good morning squawk two seven four four ,092_0314,"[3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",IN JESIETADELTA FOLX GOLF GOOD MORNING'S COOK TWO SEVEN FOUR FOUR
oscar alfa victor set course direct st prex ,111_0514,"[3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3
 3 4 3 3 3 3 4]",OH IT'S GO ALFAVITA SA COSTIREXSEMPE
aero lloyd five nine zero good afternoon maintain level three hundred trasadingen canne ,091_0668,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3
 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 3 3 3 3 3 3 4 3 3 3 3 3 4]",AT ALOT FIVE NINE OR SEERO GOOD AFTERNOON MAINTAINE LEVEL THREE HUNDREDS TROSITING AND CUNA
cross air two six nine zero climb to flight level three three zero ,072_0090,"[3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",COUSE THER TWO SIX NINE OF ZERO CLIMBE TO FLIGH LEVEL THREE THREE ZERO
swissair six five two zero ah what's your position ,041_0405,"[ 3  3  3  3  3  3  3  3  4  3  3  3  4  3  3  3  3  4  3  3  3  4  3  3
  3  3  4  3  3  4  3  3  3  3 26  3  4  3  3  3  3  4  3  3  3  3  3  3
  3  3  4]",SVIS SIX FIVE TWO SIRO UH WHAT'S HUR POSITION
turkair nine two five is identified maintain level three two zero set course direct to morok ,091_0700,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3
 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3
 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4]",GER CA NINE THE TWO FIVE IS IDENTIFIED MATEN LEVEL THREE TWO ZEROS AT CORSTATIC TOMOTO
aero lloyd five nine zero contact rhein correction zurich one three four six tschuss ,061_0110,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3
 3 3 4 3 3 3 3 3 3 3 4]",HAVE AT FIVE NINE ZERO CONTACT  LION COLLECTION S ACH MONTRI FOUR SIX TRUS
lufthansa four three seven six rhein radar identified climb flight level two nine zero ,071_0311,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 4 3 3 3 3 4 3 3 3 3 4]",LOFTENSA FOUR THREE SEVEN SIX INE GRADAR IDENTIFIED LAM FLAT LEVER TWO NINEO SEVO
[EMPTY] ,101_0182,[ 3  5 19 23  6 17  3  4],
three one zero correct ,111_0208,[3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4],PREEBOMS ARTE ALL CORRECT
jet set four nine seven rhein radar identified ,051_0166,"[3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 3 3 3 3 4]",CHED SAID FOUR NINE O SEVEN  GINE OVETA I DENNT DY FINED
aero lloyd five six two climb to flight level three hundred ,041_0180,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",YAH WELL I'D FIVE SIX TOO CLIMB TOO FLOOD LIVAS THREE HUNDRED
merair six nine five two milan one three four decimal five two bye bye ,101_1042,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4]",MAD T SIX NINE FIVE TWO MILAN ON THREE FOUR DESIMAL FIVE TWO BYE BYE
alitalia one five eight radar contact flight planned route ,101_0277,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4]",ALITALA ONE FIVE A RAY DOT CON SAXLIT PLAN ROOT
alitalia four one six right turn ten degrees ,101_0110,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4
 3 3 3 3 3 3 3 4]",ADITALIA FOUR ONE SIX  I TURN TEN DEGREES
hamburg air two five four six own navigation tour du pin cli= contact marseille one two five eight five ,071_0490,"[3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3
 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",HAMBURGAR TWO FIVE FOUR SIX ON NAVIGATION TO DI PANKLA CONTACT MASE ONE TO FIVE EIGHT FIVE
lufthansa four two one nine good afternoon radar contact ,071_0137,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",LOFTANZA FOUR TO ONE NINEA GOOD AFTERNOON  GET A CONTACT
lufthansa four two two three zurich radar good afternoon you're identified maintain flight level three three zero trasadingen zurich east fusse ,101_1044,"[ 3  3  3  3  3  3  3  3  3  4  3  3  3  3  4  3  3  3  4  3  3  3  4  3
  3  3  3  3  4  3  3  3  3  3  3  4  3  3  3  3  3  4  3  3  3  3  4  3
  3  3  3  3  3  3  3  3  4  3  3  3 26  3  3  4  3  3  3  3  3  3  3  3
  3  3  4  3  3  3  3  3  3  3  3  4  3  3  3  3  3  3  4  3  3  3  3  3
  4  3  3  3  3  3  4  3  3  3  3  3  4  3  3  3  3  4  3  3  3  3  3  3
  3  3  3  3  3  4  3  3  3  3  3  3  4  3  3  3  3  4  3  3  3  3  3  4]",OFTIMS I FOURD TWO TWO THREES OR A GREAT AGOD AFTERNOON YEARD IDENTIFI TO MAINTAIN FLID LEVEL THREE THRE ZERO TRASEDINIANS RIGISE TOSE
[EMPTY] ,101_0466,[ 3  5 19 23  6 17  3  4],
delta mike echo turn now right to sierra romeo november ,051_0811,"[3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4]",DEY'LL TEM MIKE EKOTUN NOGI TO SIA OM MEO NOVEMBER
~u ~s air one four descend to flight level two nine zero good rate of descent ,101_0625,"[3 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 3 4]",U S A ONE FOR TY CENTTO FLIGHT LEVEL TWO NINE O ZERO GOOTDH RATE OF DECENT
delta papa alfa tag identified ,061_0100,[3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4],THERE TUP UP  IF A TA IDENTIFY IT
merair six nine five two climb initially to flight level three zero zero ,101_0996,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3
 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",MEDE SIX NINE FIVE TWO CLIMBI INITIALLY TO FLIGT LEVEL TREES AT OZERO
leisure six zero two four rhein radar identified ,051_0034,"[3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 3 3 3 3 3 3 3 4]",LASH UH SIX ZERO TWO FOUR RINE RATEA IDENTIFIED
affirm ,071_0592,[3 3 3 3 3 3 4],ARE YOU FROM
delta india bravo echo charlie is identified ,041_0705,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3
 3 3 3 3 3 3 3 4]",THEYRE TAING YAH ROMACO CHELI SAD ENTI FIGHT
fox echo xray six six bonjour identified cleared passeiry torino flight level three four zero ,072_0041,"[3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3
 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",FOXEGRECE SIX SIX MONSU ANTIFIT CLEAR PASERI TORINO FLI TOLE THREE FORSO
alitalia one five zero contact rhein radar one two seven decimal three seven ,051_0792,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 4]",I YOU TELL YOU ONE FIVE ZERO A CONTECT LINE LATER ONE TO SEVEN TO SUMA THREE SEVEN
speedbird one two two guten tag identified ,011_0125,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3
 3 3 3 3 3 4]",SPEED BED ONE TWO TWO WHEN TA GOT IDNTEFIED
jetcom one three three for further climb zurich one three three four good bye ,092_0233,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4
 3 3 3 4]",CHETCOME ONE THREE THREE FOR FORTOCLIMB TORI ONE THREE THREE FOURBY
cross air two six nine zero contact marseille one two five decimal eight five au revoir ,072_0130,"[3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 4 3 3 4 3 3 3 3 3 3 4]",COSEL TWO SIX NINE OR ZERO CONTEC MARCE ONE TWO FIVE TO ASIMOL EIGHT FIVE O WHAT
alitalia four eight five zurich one three three decimal four ,021_0093,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",ALITALIA FOUR EIGHT FIVE TIIH ONE TREE TREE DESMA FOUR
united six nine descend to flight level two nine zero ,082_0090,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",YUNITED SIX NINEA DECENTS A FLIGHT LOE TWO NINE A ZERO
delta india bravo echo charlie turn left delta kilo bravo ,031_0705,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4]",THEY'LL TU AN NHE BVO ECOCHONLY TUN LIFT OR THEY'LL TAKE YOU LO BAVEL
lauda six eight six nine milan one three four five two good bye ,092_0408,"[3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",LODA SIX EIGHT SIX NINE LET MILAN ONE THREE FOUR FIVE TWO GOOD BYE
alitalia one five zero is identified report your heading ,041_0623,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4]",I YOU TELL YOUE ON FIVE ZERO S IDENTIFI TO REPORT YOU'RE HEADING
~u ~s air one four good morning roger ah continue on heading ah zero nine five ,111_0100,"[3 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 4 3 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 4
 3 3 3 3 4]",YOU SAY ONE FOUR GOOD MORNING ROGER UH CONTINUIN HEADING UH SERO NINE O FIVE
roger break algerie two zero seven three turn right heading one eight four ,041_0165,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 4]",A JU BRAK A USUALLY TWO ZERO SEVEN THREE TEN RITE HITTING ONE EIGHT FOUR
airfrans three two six one due traffic descend to flight level two seven zero ,081_0228,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3
 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 4]",THEYRE FROUS THREE TWO SIX ON DU TRAFFIC DECENTO FLIGHT LEVEL TWO SEVEN ZERO
tarom three seven four rhein one three two four tschuss ,021_0298,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3
 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4]",TOLOM THREE SEVEN FOUR LINE ONE THREE TWO FORTRESS
alitalia four eight five descend to flight level two five zero ,092_0380,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",U DETIDA FOUR EIGHT FIVE TECENT FLAT LEVLE TWO FIVE ZERO
speedway three four six nine contact milan one three four five two bye bye ,091_0416,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3
 4]",SPEED WEIH THREE FOUR SIX NINE CONS O MELAN ONE THREE FOUR FIVE TWO BYE BYE
lufthansa four four zero eight good afternoon call you back for climb trasadingen st prex ,101_0664,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4]",LIFTONS A FOUR FOUR CERO IGHT GOOD AFTERNOON CALL YOU BACK FOR CLIMB TROSETING AND SUMPRY
cross air six nine five contact zurich on one two five decimal eight five good bye ,071_0671,"[3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3
 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4
 3 3 3 3 4 3 3 3 4]",COS   SIX NINE FIVE GOING TO TAKE ZERAIT GON ONE TWO FIVE DESEMINATES FIVE GOOD BYE
sabena eight two six alfa good morning squawk seven five three one ,082_0060,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3
 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4]",SEVENY NI EIGHT TWO SIX IFO GOOD MORNING SQUALK SEVEN FIVE THREE ONE
sabena eight zero one right turn to trasadingen ,031_0155,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 4 3
 3 3 3 3 3 3 3 3 3 3 4]",SI PAY NOW EIGHT CEO ONE RI TEN TO TLOSETING AND
midland seven two zero call rhein one two seven three seven ,041_0532,"[3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4]",MIDLAND SEVEN TWO ZERO CALGINE ONE TWO SEVEN THREE SEVEN
sobelair two five five seven turn further left heading ah one zero zero ,012_0048,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3
 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",SOBLYA TWO FIVE FIVE SEVEN TON FAZE LEFT HEADING UH ONE SERO SIVO
jetaviation seven zero one ah radar contact descend flight level three zero zero ,091_0494,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 4 3 3 3 3 4]",GETEVASION SEVEN TROU ONE UH REDO CONSIT  SIND FLAT OF A TREES OSWOL
olympic one four four rhein radar one three two decimal four ,031_0048,"[3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",OLYMPIC ONE FOUR FOUR GIN ATE AR ONE THREE TWO DESIMAL FOUR
alitalia four eight seven contact zurich one three four decimal six ,031_0130,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3
 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4]",ADITALIA FOUR EIGHT SEVEN CINTEX ZII ONE FOUR TESIMOL SIX
merair six nine five two climb flight level two nine zero maintain your heading ,012_0276,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 4]",YEAH SIX NINE O FIVE TWO CLIMB FLIGHT LEVEL TWO NINE OUR ZERO MAINTAINOR HEDDING
condor one zero four climb to flight level ah three one zero ,092_0232,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",CONDO ONE ZERO FOUR CLIMB TO FLIGHT LEVEL UH THREE ONE ZERO
ah one six zero two i'm sorry stop climb at flight level two nine zero final level ,111_0698,"[ 3  3  4  3  3  3  4  3  3  3  4  3  3  3  3  4  3  3  3  4  3 26  3  4
  3  3  3  3  3  4  3  3  3  3  4  3  3  3  3  3  4  3  3  4  3  3  3  3
  3  3  4  3  3  3  3  3  4  3  3  3  4  3  3  3  3  4  3  3  3  3  4  3
  3  3  3  3  4  3  3  3  3  3  4]",I ONE SIX SERO TWO I'M SORRY I STOPPED CLIMBAT FLOOD LEVEL TWO NINEA ZERO FINA LEVEL
alitalia four zero one contact milan one three four five two bye ,091_0513,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4]",O DE TI THA FOUR SURE ONE CONSOMMER LAN ON THREE FOUR FIVE TU BY
jetaviation seven zero one descend to flight level two five zero ,081_0908,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",TET DIVIATION SEVEN ZERO ONE DECENDT FLAT LEVEL TWO FIVE SERO
nato one zero is identified ,041_0659,[3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3 4],THEY TOOK ONE ZERO ASS IDENTTI FIT
blue five seven two descend to flight level two five zero ,081_0727,"[3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",BLUE FIVE SEVEN TWO DECENT FLAGLEBLE TWO FIVE ZERO
europa three six three rhein radar identified proceed direct to frankfurt ,071_0287,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 4]",OR YOUR ROW PART THREE SIX THREE INE GRADA IT ANDDO YOU FIND POSI DIREC TOO FRONKFOT
viva five eight five turn right by ten degrees ,031_0438,"[3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3
 3 4 3 3 3 3 3 3 3 4]",YOUE OT FIVE FAIDE FIVE TURN RIGHT BY TEN DEGREES
sabena nine three six nine radar contact ,012_0129,"[3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 3 3 3 4]",SABINA NINE A TREE SIX NINE A WAIT A CONCHECK
delta echo charlie contact rhein one three two decimal four ,041_0181,"[3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",THE TAY I COULD CHORLY CONTACT LINE ONE THREE TWO DO SIMI FOUR
india tango alfa sierra alfa rhein identified ,011_0019,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 3 3 3 3 3 3 3 4]",INDIA TANGO IFA SIERRA IFA RYAN IDENTIFIED
alitalia four one six and alitalia four zero four inbound zurich east ,101_0149,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3
 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4]",ADITELA FOUR ONE SIX AND ADITAA FOUR ZERO FOUR IN BOUNSE RIGUEST
german air force four nine zero one set course to st prex ,101_0565,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3
 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3 4 3 3 3 3 4]",GERMAN AIR FORCE FOUR NINE ZERO ONES IT COST TO SOMPALY
tag leisure six zero two four identified ,051_0441,"[3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 3 3 3 4]",TOUH LETTER SIX ZERO TWO FOUR IDENTIFY IT
hapag lloyd three five five one zurich radar one three three decimal four ,061_0605,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3
 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",I PACK LO THREE FIVE FIVE FON SO WECRAT O ON THREE THREE DISMA FOUR
delta india charlie papa alfa contact milano one three four decimal five two ,071_0303,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3
 3 3 4]",THEYRE T INDIA CHARLY PEPPER IIF I GOIN TO TAKE MILAN O ONE THREE FOUR ISMO FIVE TWO
airfrans three five six roger good morning squawk seven five three six ,082_0013,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4]",F ON THREE FIVE SIX ROGER GAMONING SQUALK SEVEN FIVE THREE SIX
